NCK1_HUMAN	NP_001177725.1	UniRef50_P16333	P16333
NCK2_HUMAN	NP_003572.2	UniRef50_O43639	O43639
NCK2_HUMAN	NP_001004720.1	UniRef50_O43639	O43639
NCK5L_HUMAN	NP_001032895.2	UniRef50_Q9HCH0	Q9HCH0
NCKP1_HUMAN	NP_995314.1	UniRef50_P28660	P28660
NCKP1_HUMAN	NP_038464.1	UniRef50_P28660	P28660
NCKP5_HUMAN	NP_997364.3	UniRef50_O14513	O14513
NCKP5_HUMAN	NP_997246.2	UniRef50_O14513	O14513
NCKPL_HUMAN	NP_005328.2	UniRef50_P55160	P55160
NCKPL_HUMAN	NP_001171905.1	UniRef50_P55160	P55160
NCKX1_HUMAN	NP_001287961.1	UniRef50_O60721	O60721
NCKX1_HUMAN	NP_001287962.1	UniRef50_O60721	O60721
NCKX1_HUMAN	NP_004718.1	UniRef50_O60721	O60721
NCKX1_HUMAN	NP_001287960.1	UniRef50_O60721	O60721
NCKX2_HUMAN	NP_065077.1	UniRef50_Q9UI40	Q9UI40
NCKX2_HUMAN	NP_001180217.1	UniRef50_Q9UI40	Q9UI40
NCKX3_HUMAN	NP_065740.2	UniRef50_Q9HC58	Q9HC58
NCKX4_HUMAN	NP_705933.2	UniRef50_Q8CGQ8-2	Q8CGQ8-2
NCKX4_HUMAN	NP_705934.1	UniRef50_Q8CGQ8-2	Q8CGQ8-2
NCKX4_HUMAN	NP_705932.2	UniRef50_Q8CGQ8-2	Q8CGQ8-2
NCKX5_HUMAN	NP_995322.1	UniRef50_Q71RS6	Q71RS6
NCLN_HUMAN	NP_064555.2	UniRef50_Q969V3	Q969V3
NCLN_HUMAN	NP_001308392.1	UniRef50_Q969V3	Q969V3
NCLX_HUMAN	NP_079235.2	UniRef50_Q6J4K2	Q6J4K2
NCLX_HUMAN	NP_001317395.1	UniRef50_Q6J4K2	Q6J4K2
NCMAP_HUMAN	NP_001010980.1	UniRef50_F1M2Z5	F1M2Z5
NCOA1_HUMAN	NP_671756.1	UniRef50_Q15788	Q15788
NCOA1_HUMAN	NP_671766.1	UniRef50_Q15788	Q15788
NCOA1_HUMAN	NP_003734.3	UniRef50_Q15788	Q15788
NCOA2_HUMAN	NP_001308636.1	UniRef50_Q15596	Q15596
NCOA2_HUMAN	NP_001308640.1	UniRef50_Q15596	Q15596
NCOA2_HUMAN	NP_001308641.1	UniRef50_Q15596	Q15596
NCOA2_HUMAN	NP_001308642.1	UniRef50_Q15596	Q15596
NCOA2_HUMAN	NP_006531.1	UniRef50_Q15596	Q15596
NCOA2_HUMAN	NP_001308632.1	UniRef50_Q15596	Q15596
NCOA3_HUMAN	NP_006525.2	UniRef50_Q9Y6Q9	Q9Y6Q9
NCOA3_HUMAN	NP_858045.1	UniRef50_Q9Y6Q9	Q9Y6Q9
NCOA3_HUMAN	NP_001167559.1	UniRef50_Q9Y6Q9	Q9Y6Q9
NCOA4_HUMAN	NP_001138733.1	UniRef50_Q13772	Q13772
NCOA4_HUMAN	NP_001138734.1	UniRef50_Q13772	Q13772
NCOA4_HUMAN	NP_001138735.1	UniRef50_Q13772	Q13772
NCOA4_HUMAN	NP_005428.1	UniRef50_Q13772	Q13772
NCOA4_HUMAN	NP_001138732.1	UniRef50_Q13772	Q13772
NCOA5_HUMAN	NP_066018.1	UniRef50_Q9HCD5	Q9HCD5
NCOA6_HUMAN	NP_001305169.1	UniRef50_Q14686	Q14686
NCOA6_HUMAN	NP_054790.2	UniRef50_Q14686	Q14686
NCOA6_HUMAN	NP_001229468.1	UniRef50_Q14686	Q14686
NCOA7_HUMAN	NP_001186548.1	UniRef50_Q8NI08	Q8NI08
NCOA7_HUMAN	NP_001186549.1	UniRef50_Q8NI08	Q8NI08
NCOA7_HUMAN	NP_001186550.1	UniRef50_Q8NI08	Q8NI08
NCOA7_HUMAN	NP_001186551.1	UniRef50_Q8NI08	Q8NI08
NCOA7_HUMAN	NP_861447.3	UniRef50_Q8NI08	Q8NI08
NCOA7_HUMAN	NP_001116314.1	UniRef50_Q8NI08	Q8NI08
NCOR1_HUMAN	NP_001177369.1	UniRef50_O75376	O75376
NCOR1_HUMAN	NP_006302.2	UniRef50_O75376	O75376
NCOR1_HUMAN	NP_001177367.1	UniRef50_O75376	O75376
NCOR2_HUMAN	NP_001193583.1	UniRef50_Q9Y618	Q9Y618
NCOR2_HUMAN	NP_006303.4	UniRef50_Q9Y618	Q9Y618
NCOR2_HUMAN	NP_001070729.2	UniRef50_Q9Y618	Q9Y618
NCPR_HUMAN	NP_000932.3	UniRef50_P00388	P00388
NCS1_HUMAN	NP_055101.2	UniRef50_P62166	P62166
NCS1_HUMAN	NP_001122298.1	UniRef50_P62166	P62166
NCTR1_HUMAN	NP_001138930.2	UniRef50_O76036	O76036
NCTR1_HUMAN	NP_001229285.1	UniRef50_O76036	O76036
NCTR1_HUMAN	NP_001229286.1	UniRef50_O76036	O76036
NCTR1_HUMAN	NP_004820.2	UniRef50_O76036	O76036
NCTR1_HUMAN	NP_001138929.2	UniRef50_O76036	O76036
NCTR2_HUMAN	NP_001186439.1	UniRef50_O95944	O95944
NCTR2_HUMAN	NP_004819.2	UniRef50_O95944	O95944
NCTR2_HUMAN	NP_001186438.1	UniRef50_O95944	O95944
NCTR3_HUMAN	NP_001138939.1	UniRef50_O14931	O14931
NCTR3_HUMAN	NP_667341.1	UniRef50_O14931	O14931
NCTR3_HUMAN	NP_001138938.1	UniRef50_O14931	O14931
NCYM_HUMAN	NP_006307.1	UniRef50_P40205	P40205
NCYM_HUMAN	NP_001316897.1	UniRef50_P40205	P40205
NDC1_HUMAN	NP_060557.3	UniRef50_Q9BTX1	Q9BTX1
NDC1_HUMAN	NP_001162023.1	UniRef50_Q9BTX1	Q9BTX1
NDC80_HUMAN	NP_006092.1	UniRef50_O14777	O14777
NDE1_HUMAN	NP_060138.1	UniRef50_Q9NXR1	Q9NXR1
NDE1_HUMAN	NP_001137451.1	UniRef50_Q9NXR1	Q9NXR1
NDEL1_HUMAN	NP_110435.1	UniRef50_Q9GZM8	Q9GZM8
NDEL1_HUMAN	NP_001020750.1	UniRef50_Q9GZM8	Q9GZM8
NDF1_HUMAN	NP_002491.2	UniRef50_Q60867	Q60867
NDF2_HUMAN	NP_006151.3	UniRef50_Q62414	Q62414
NDF4_HUMAN	NP_067014.2	UniRef50_Q9HD90	Q9HD90
NDF6_HUMAN	NP_073565.2	UniRef50_P48986	P48986
NDK3_HUMAN	NP_002504.2	UniRef50_Q13232	Q13232
NDK5_HUMAN	NP_003542.1	UniRef50_Q99MH5	Q99MH5
NDK6_HUMAN	NP_001295356.1	UniRef50_O75414	O75414
NDK6_HUMAN	NP_001295357.1	UniRef50_O75414	O75414
NDK6_HUMAN	NP_001295360.1	UniRef50_O75414	O75414
NDK6_HUMAN	NP_001295362.1	UniRef50_O75414	O75414
NDK6_HUMAN	NP_001295364.1	UniRef50_O75414	O75414
NDK6_HUMAN	NP_005784.1	UniRef50_O75414	O75414
NDK6_HUMAN	NP_001295355.1	UniRef50_O75414	O75414
NDK7_HUMAN	NP_932076.1	UniRef50_Q9Y5B8	Q9Y5B8
NDK7_HUMAN	NP_037462.1	UniRef50_Q9Y5B8	Q9Y5B8
NDKA_HUMAN	NP_937818.1	UniRef50_P15531	P15531
NDKA_HUMAN	NP_000260.1	UniRef50_P15531	P15531
NDKB_HUMAN	NP_001018147.1	UniRef50_P22392	P22392
NDKB_HUMAN	NP_001018148.1	UniRef50_P22392	P22392
NDKB_HUMAN	NP_001018149.1	UniRef50_P22392	P22392
NDKB_HUMAN	NP_002503.1	UniRef50_P22392	P22392
NDKB_HUMAN	NP_001018146.1	UniRef50_P22392	P22392
NDKM_HUMAN	NP_001273364.1	UniRef50_O00746	O00746
NDKM_HUMAN	NP_001273365.1	UniRef50_O00746	O00746
NDKM_HUMAN	NP_001273367.1	UniRef50_O00746	O00746
NDKM_HUMAN	NP_001273368.1	UniRef50_O00746	O00746
NDKM_HUMAN	NP_001273369.1	UniRef50_O00746	O00746
NDKM_HUMAN	NP_005000.1	UniRef50_O00746	O00746
NDKM_HUMAN	NP_001273362.1	UniRef50_O00746	O00746
NDNF_HUMAN	NP_078850.3	UniRef50_Q8C119	Q8C119
NDOR1_HUMAN	NP_001137499.1	UniRef50_Q9UHB4	Q9UHB4
NDOR1_HUMAN	NP_001137500.1	UniRef50_Q9UHB4	Q9UHB4
NDOR1_HUMAN	NP_055249.1	UniRef50_Q9UHB4	Q9UHB4
NDOR1_HUMAN	NP_001137498.1	UniRef50_Q9UHB4	Q9UHB4
NDP_HUMAN	NP_000257.1	UniRef50_Q00604	Q00604
NDRG1_HUMAN	NP_001245361.1	UniRef50_Q92597	Q92597
NDRG1_HUMAN	NP_001245362.1	UniRef50_Q92597	Q92597
NDRG1_HUMAN	NP_006087.2	UniRef50_Q92597	Q92597
NDRG1_HUMAN	NP_001128714.1	UniRef50_Q92597	Q92597
NDRG2_HUMAN	NP_001269141.1	UniRef50_Q9UN36	Q9UN36
NDRG2_HUMAN	NP_001269142.1	UniRef50_Q9UN36	Q9UN36
NDRG2_HUMAN	NP_001269143.1	UniRef50_Q9UN36	Q9UN36
NDRG2_HUMAN	NP_001269144.1	UniRef50_Q9UN36	Q9UN36
NDRG2_HUMAN	NP_001269145.1	UniRef50_Q9UN36	Q9UN36
NDRG2_HUMAN	NP_001307258.1	UniRef50_Q9UN36	Q9UN36
NDRG2_HUMAN	NP_057334.1	UniRef50_Q9UN36	Q9UN36
NDRG2_HUMAN	NP_963293.1	UniRef50_Q9UN36	Q9UN36
NDRG2_HUMAN	NP_963294.1	UniRef50_Q9UN36	Q9UN36
NDRG2_HUMAN	NP_963831.1	UniRef50_Q9UN36	Q9UN36
NDRG2_HUMAN	NP_963832.1	UniRef50_Q9UN36	Q9UN36
NDRG2_HUMAN	NP_963833.1	UniRef50_Q9UN36	Q9UN36
NDRG2_HUMAN	NP_963834.1	UniRef50_Q9UN36	Q9UN36
NDRG2_HUMAN	NP_963835.1	UniRef50_Q9UN36	Q9UN36
NDRG2_HUMAN	NP_001269140.1	UniRef50_Q9UN36	Q9UN36
NDRG3_HUMAN	NP_114402.1	UniRef50_Q9UGV2	Q9UGV2
NDRG3_HUMAN	NP_071922.2	UniRef50_Q9UGV2	Q9UGV2
NDRG4_HUMAN	NP_001229762.1	UniRef50_Q9ULP0	Q9ULP0
NDRG4_HUMAN	NP_001229763.1	UniRef50_Q9ULP0	Q9ULP0
NDRG4_HUMAN	NP_001229764.1	UniRef50_Q9ULP0	Q9ULP0
NDRG4_HUMAN	NP_001229765.1	UniRef50_Q9ULP0	Q9ULP0
NDRG4_HUMAN	NP_065198.1	UniRef50_Q9ULP0	Q9ULP0
NDRG4_HUMAN	NP_075061.1	UniRef50_Q9ULP0	Q9ULP0
NDRG4_HUMAN	NP_001123959.1	UniRef50_Q9ULP0	Q9ULP0
NDST1_HUMAN	NP_001534.1	UniRef50_Q3UHN9	Q3UHN9
NDST1_HUMAN	NP_001287992.1	UniRef50_Q3UHN9	Q3UHN9
NDST2_HUMAN	NP_003626.1	UniRef50_P52850	P52850
NDST2_HUMAN	NP_001317036.1	UniRef50_P52850	P52850
NDST3_HUMAN	NP_004775.1	UniRef50_Q9EQH7	Q9EQH7
NDST4_HUMAN	NP_072091.1	UniRef50_Q9H3R1	Q9H3R1
NDUA1_HUMAN	NP_004532.1	UniRef50_O15239	O15239
NDUA2_HUMAN	NP_002479.1	UniRef50_O43678	O43678
NDUA2_HUMAN	NP_001171941.1	UniRef50_O43678	O43678
NDUA3_HUMAN	NP_004533.1	UniRef50_O95167	O95167
NDUA4_HUMAN	NP_002480.1	UniRef50_O00483	O00483
NDUA5_HUMAN	NP_001269349.1	UniRef50_Q16718	Q16718
NDUA5_HUMAN	NP_001269350.1	UniRef50_Q16718	Q16718
NDUA5_HUMAN	NP_001269351.1	UniRef50_Q16718	Q16718
NDUA5_HUMAN	NP_004991.1	UniRef50_Q16718	Q16718
NDUA5_HUMAN	NP_001269348.1	UniRef50_Q16718	Q16718
NDUA6_HUMAN	NP_002481.2	UniRef50_P56556	P56556
NDUA7_HUMAN	NP_004992.2	UniRef50_O95182	O95182
NDUA8_HUMAN	NP_055037.1	UniRef50_P51970	P51970
NDUA9_HUMAN	NP_004993.1	UniRef50_Q16795	Q16795
NDUAA_HUMAN	NP_004535.1	UniRef50_O95299	O95299
NDUAB_HUMAN	NP_783313.1	UniRef50_Q86Y39	Q86Y39
NDUAB_HUMAN	NP_001180304.1	UniRef50_Q86Y39	Q86Y39
NDUAC_HUMAN	NP_061326.1	UniRef50_Q9UI09	Q9UI09
NDUAC_HUMAN	NP_001245267.1	UniRef50_Q9UI09	Q9UI09
NDUAD_HUMAN	NP_057049.5	UniRef50_Q9P0J0	Q9P0J0
NDUB1_HUMAN	NP_004536.2	UniRef50_O75438	O75438
NDUB2_HUMAN	NP_004537.1	UniRef50_O95178	O95178
NDUB3_HUMAN	NP_002482.1	UniRef50_O43676	O43676
NDUB3_HUMAN	NP_001244031.1	UniRef50_O43676	O43676
NDUB4_HUMAN	NP_004538.2	UniRef50_O95168	O95168
NDUB4_HUMAN	NP_001161803.1	UniRef50_O95168	O95168
NDUB5_HUMAN	NP_001186887.1	UniRef50_O43674	O43674
NDUB5_HUMAN	NP_002483.1	UniRef50_O43674	O43674
NDUB5_HUMAN	NP_001186886.1	UniRef50_O43674	O43674
NDUB6_HUMAN	NP_877416.1	UniRef50_O95139	O95139
NDUB6_HUMAN	NP_002484.1	UniRef50_O95139	O95139
NDUB7_HUMAN	NP_004137.2	UniRef50_P17568	P17568
NDUB8_HUMAN	NP_001271297.1	UniRef50_O95169	O95169
NDUB8_HUMAN	NP_004995.1	UniRef50_O95169	O95169
NDUB8_HUMAN	NP_001271296.1	UniRef50_O95169	O95169
NDUB9_HUMAN	NP_004996.1	UniRef50_Q9Y6M9	Q9Y6M9
NDUB9_HUMAN	NP_001298097.1	UniRef50_Q9Y6M9	Q9Y6M9
NDUBA_HUMAN	NP_004539.1	UniRef50_O96000	O96000
NDUBB_HUMAN	NP_061929.2	UniRef50_Q9NX14	Q9NX14
NDUBB_HUMAN	NP_001129470.1	UniRef50_Q9NX14	Q9NX14
NDUC1_HUMAN	NP_001171916.1	UniRef50_O43677	O43677
NDUC1_HUMAN	NP_001171917.1	UniRef50_O43677	O43677
NDUC1_HUMAN	NP_001171918.1	UniRef50_O43677	O43677
NDUC1_HUMAN	NP_001171919.1	UniRef50_O43677	O43677
NDUC1_HUMAN	NP_001171920.1	UniRef50_O43677	O43677
NDUC1_HUMAN	NP_002485.1	UniRef50_O43677	O43677
NDUC1_HUMAN	NP_001171915.1	UniRef50_O43677	O43677
NDUC2_HUMAN	NP_001190984.1	UniRef50_O95298	O95298
NDUC2_HUMAN	NP_004540.1	UniRef50_O95298	O95298
NDUC2_HUMAN	NP_001190983.1	UniRef50_O95298	O95298
NDUCR_HUMAN	NP_001190190.1	UniRef50_O95298	O95298
NDUF2_HUMAN	NP_777549.1	UniRef50_Q8N183	Q8N183
NDUF3_HUMAN	NP_951032.1	UniRef50_Q9BU61	Q9BU61
NDUF4_HUMAN	NP_054884.1	UniRef50_Q9P032	Q9P032
NDUF5_HUMAN	NP_077025.2	UniRef50_Q5TEU4	Q5TEU4
NDUF5_HUMAN	NP_001034464.1	UniRef50_Q5TEU4	Q5TEU4
NDUF6_HUMAN	NP_689629.2	UniRef50_Q330K2	Q330K2
NDUF6_HUMAN	NP_001317511.1	UniRef50_Q330K2	Q330K2
NDUF7_HUMAN	NP_653337.1	UniRef50_Q7L592	Q7L592
NDUF7_HUMAN	NP_001077415.1	UniRef50_Q7L592	Q7L592
NDUF8_HUMAN	NP_001079990.1	UniRef50_A1L188	A1L188
NDUS1_HUMAN	NP_001186911.1	UniRef50_P28331	P28331
NDUS1_HUMAN	NP_001186912.1	UniRef50_P28331	P28331
NDUS1_HUMAN	NP_001186913.1	UniRef50_P28331	P28331
NDUS1_HUMAN	NP_004997.4	UniRef50_P28331	P28331
NDUS1_HUMAN	NP_001186910.1	UniRef50_P28331	P28331
NDUS2_HUMAN	NP_004541.1	UniRef50_O75306	O75306
NDUS2_HUMAN	NP_001159631.1	UniRef50_O75306	O75306
NDUS3_HUMAN	NP_004542.1	UniRef50_O75489	O75489
NDUS4_HUMAN	NP_002486.1	UniRef50_O43181	O43181
NDUS5_HUMAN	NP_004543.1	UniRef50_O43920	O43920
NDUS5_HUMAN	NP_001171908.1	UniRef50_O43920	O43920
NDUS6_HUMAN	NP_004544.1	UniRef50_O75380	O75380
NDUS7_HUMAN	NP_077718.3	UniRef50_O75251	O75251
NDUS8_HUMAN	NP_002487.1	UniRef50_O00217	O00217
NDUV1_HUMAN	NP_009034.2	UniRef50_P49821	P49821
NDUV1_HUMAN	NP_001159574.1	UniRef50_P49821	P49821
NDUV2_HUMAN	NP_066552.2	UniRef50_P19404	P19404
NDUV3_HUMAN	NP_066553.3	UniRef50_P56181	P56181
NDUV3_HUMAN	NP_001001503.1	UniRef50_P56181	P56181
NEB1_HUMAN	NP_001159633.1	UniRef50_Q9ULJ8	Q9ULJ8
NEB1_HUMAN	NP_001159634.1	UniRef50_Q9ULJ8	Q9ULJ8
NEB1_HUMAN	NP_001159635.1	UniRef50_Q9ULJ8	Q9ULJ8
NEB1_HUMAN	NP_060120.2	UniRef50_Q9ULJ8	Q9ULJ8
NEB1_HUMAN	NP_001159632.1	UniRef50_Q9ULJ8	Q9ULJ8
NEB2_HUMAN	NP_115984.3	UniRef50_O35274	O35274
NEBL_HUMAN	NP_001166955.1	UniRef50_O76041	O76041
NEBL_HUMAN	NP_006384.1	UniRef50_O76041	O76041
NEBL_HUMAN	NP_998734.1	UniRef50_O76041	O76041
NEBL_HUMAN	NP_001010896.2	UniRef50_O76041	O76041
NEBU_HUMAN	NP_004534.2	UniRef50_P20929	P20929
NEC1_HUMAN	NP_001171346.1	UniRef50_P29120	P29120
NEC1_HUMAN	NP_000430.3	UniRef50_P29120	P29120
NEC2_HUMAN	NP_001188458.1	UniRef50_P16519	P16519
NEC2_HUMAN	NP_002585.2	UniRef50_P16519	P16519
NEC2_HUMAN	NP_001188457.1	UniRef50_P16519	P16519
NECA1_HUMAN	NP_071746.1	UniRef50_Q8N987	Q8N987
NECA2_HUMAN	NP_061938.2	UniRef50_Q7Z6G3	Q7Z6G3
NECA2_HUMAN	NP_001316678.1	UniRef50_Q7Z6G3	Q7Z6G3
NECA3_HUMAN	NP_112509.3	UniRef50_Q96P71	Q96P71
NECA3_HUMAN	NP_112508.3	UniRef50_Q96P71	Q96P71
NECD_HUMAN	NP_002478.1	UniRef50_P25233	P25233
NECP1_HUMAN	NP_056324.2	UniRef50_Q9CR95	Q9CR95
NECP2_HUMAN	NP_001138750.1	UniRef50_Q9NVZ3	Q9NVZ3
NECP2_HUMAN	NP_060560.1	UniRef50_Q9NVZ3	Q9NVZ3
NECP2_HUMAN	NP_001138749.1	UniRef50_Q9NVZ3	Q9NVZ3
NECT1_HUMAN	NP_976030.1	UniRef50_Q15223	Q15223
NECT1_HUMAN	NP_976031.1	UniRef50_Q15223	Q15223
NECT1_HUMAN	NP_002846.3	UniRef50_Q15223	Q15223
NECT2_HUMAN	NP_002847.1	UniRef50_Q92692	Q92692
NECT2_HUMAN	NP_001036189.1	UniRef50_Q92692	Q92692
NECT3_HUMAN	NP_001230217.1	UniRef50_Q9NQS3	Q9NQS3
NECT3_HUMAN	NP_056295.1	UniRef50_Q9NQS3	Q9NQS3
NECT3_HUMAN	NP_001230215.1	UniRef50_Q9NQS3	Q9NQS3
NECT4_HUMAN	NP_112178.2	UniRef50_Q96NY8	Q96NY8
NED4L_HUMAN	NP_001138437.1	UniRef50_Q96PU5	Q96PU5
NED4L_HUMAN	NP_001138438.1	UniRef50_Q96PU5	Q96PU5
NED4L_HUMAN	NP_001138439.1	UniRef50_Q96PU5	Q96PU5
NED4L_HUMAN	NP_001138440.1	UniRef50_Q96PU5	Q96PU5
NED4L_HUMAN	NP_001138441.1	UniRef50_Q96PU5	Q96PU5
NED4L_HUMAN	NP_001138442.1	UniRef50_Q96PU5	Q96PU5
NED4L_HUMAN	NP_001138443.1	UniRef50_Q96PU5	Q96PU5
NED4L_HUMAN	NP_001230889.1	UniRef50_Q96PU5	Q96PU5
NED4L_HUMAN	NP_056092.2	UniRef50_Q96PU5	Q96PU5
NED4L_HUMAN	NP_001138436.1	UniRef50_Q96PU5	Q96PU5
NEDD1_HUMAN	NP_001128648.1	UniRef50_Q8NHV4	Q8NHV4
NEDD1_HUMAN	NP_001128649.1	UniRef50_Q8NHV4	Q8NHV4
NEDD1_HUMAN	NP_690869.1	UniRef50_Q8NHV4	Q8NHV4
NEDD1_HUMAN	NP_001128647.1	UniRef50_Q8NHV4	Q8NHV4
NEDD4_HUMAN	NP_001271268.1	UniRef50_P46934	P46934
NEDD4_HUMAN	NP_001271269.1	UniRef50_P46934	P46934
NEDD4_HUMAN	NP_001316141.1	UniRef50_P46934	P46934
NEDD4_HUMAN	NP_006145.2	UniRef50_P46934	P46934
NEDD4_HUMAN	NP_940682.2	UniRef50_P46934	P46934
NEDD4_HUMAN	NP_001271267.1	UniRef50_P46934	P46934
NEDD8_HUMAN	NP_006147.1	UniRef50_Q15843	Q15843
NEGR1_HUMAN	NP_776169.2	UniRef50_Q80Z24	Q80Z24
NEIL1_HUMAN	NP_078884.2	UniRef50_Q96FI4	Q96FI4
NEIL1_HUMAN	NP_001243481.1	UniRef50_Q96FI4	Q96FI4
NEIL2_HUMAN	NP_001129219.1	UniRef50_Q969S2	Q969S2
NEIL2_HUMAN	NP_001129220.1	UniRef50_Q969S2	Q969S2
NEIL2_HUMAN	NP_659480.1	UniRef50_Q969S2	Q969S2
NEIL2_HUMAN	NP_001129218.1	UniRef50_Q969S2	Q969S2
NEIL3_HUMAN	NP_060718.2	UniRef50_Q8TAT5	Q8TAT5
NEK10_HUMAN	NP_001291313.1	UniRef50_Q6ZWH5	Q6ZWH5
NEK10_HUMAN	NP_689747.3	UniRef50_Q6ZWH5	Q6ZWH5
NEK10_HUMAN	NP_955379.2	UniRef50_Q6ZWH5	Q6ZWH5
NEK10_HUMAN	NP_001026911.1	UniRef50_Q6ZWH5	Q6ZWH5
NEK11_HUMAN	NP_001308149.1	UniRef50_Q8NG66	Q8NG66
NEK11_HUMAN	NP_001308150.1	UniRef50_Q8NG66	Q8NG66
NEK11_HUMAN	NP_001308151.1	UniRef50_Q8NG66	Q8NG66
NEK11_HUMAN	NP_001308152.1	UniRef50_Q8NG66	Q8NG66
NEK11_HUMAN	NP_001308153.1	UniRef50_Q8NG66	Q8NG66
NEK11_HUMAN	NP_079076.3	UniRef50_Q8NG66	Q8NG66
NEK11_HUMAN	NP_665917.1	UniRef50_Q8NG66	Q8NG66
NEK11_HUMAN	NP_001139475.1	UniRef50_Q8NG66	Q8NG66
NEK1_HUMAN	NP_001186327.1	UniRef50_Q96PY6	Q96PY6
NEK1_HUMAN	NP_001186328.1	UniRef50_Q96PY6	Q96PY6
NEK1_HUMAN	NP_001186329.1	UniRef50_Q96PY6	Q96PY6
NEK1_HUMAN	NP_036356.1	UniRef50_Q96PY6	Q96PY6
NEK1_HUMAN	NP_001186326.1	UniRef50_Q96PY6	Q96PY6
NEK2_HUMAN	NP_001191112.1	UniRef50_P51955	P51955
NEK2_HUMAN	NP_002488.1	UniRef50_P51955	P51955
NEK2_HUMAN	NP_001191111.1	UniRef50_P51955	P51955
NEK3_HUMAN	NP_002489.1	UniRef50_P51956	P51956
NEK3_HUMAN	NP_689933.1	UniRef50_P51956	P51956
NEK3_HUMAN	NP_001139571.1	UniRef50_P51956	P51956
NEK4_HUMAN	NP_001335342.1	UniRef50_P51957	P51957
NEK4_HUMAN	NP_003148.2	UniRef50_P51957	P51957
NEK4_HUMAN	NP_001180462.1	UniRef50_P51957	P51957
NEK5_HUMAN	NP_954983.1	UniRef50_Q6P3R8	Q6P3R8
NEK6_HUMAN	NP_001159639.1	UniRef50_Q9HC98	Q9HC98
NEK6_HUMAN	NP_001159640.1	UniRef50_Q9HC98	Q9HC98
NEK6_HUMAN	NP_001159641.1	UniRef50_Q9HC98	Q9HC98
NEK6_HUMAN	NP_001159642.1	UniRef50_Q9HC98	Q9HC98
NEK6_HUMAN	NP_001159643.1	UniRef50_Q9HC98	Q9HC98
NEK6_HUMAN	NP_055212.2	UniRef50_Q9HC98	Q9HC98
NEK6_HUMAN	NP_001138473.1	UniRef50_Q9HC98	Q9HC98
NEK7_HUMAN	NP_598001.1	UniRef50_Q8TDX7	Q8TDX7
NEK8_HUMAN	NP_835464.1	UniRef50_Q86SG6	Q86SG6
NEK9_HUMAN	NP_001316167.1	UniRef50_Q8TD19	Q8TD19
NEK9_HUMAN	NP_149107.4	UniRef50_Q8TD19	Q8TD19
NEK9_HUMAN	NP_001316166.1	UniRef50_Q8TD19	Q8TD19
NELFA_HUMAN	NP_005654.3	UniRef50_Q9H3P2	Q9H3P2
NELFB_HUMAN	NP_056271.3	UniRef50_Q8WX92	Q8WX92
NELFD_HUMAN	NP_945327.2	UniRef50_Q8IXH7	Q8IXH7
NELFE_HUMAN	NP_002895.3	UniRef50_P18615	P18615
NELL1_HUMAN	NP_001275643.1	UniRef50_Q92832	Q92832
NELL1_HUMAN	NP_006148.2	UniRef50_Q92832	Q92832
NELL1_HUMAN	NP_963845.1	UniRef50_Q92832	Q92832
NELL1_HUMAN	NP_001275642.1	UniRef50_Q92832	Q92832
NELL2_HUMAN	NP_001138580.1	UniRef50_Q62918	Q62918
NELL2_HUMAN	NP_001138581.1	UniRef50_Q62918	Q62918
NELL2_HUMAN	NP_001138582.1	UniRef50_Q62918	Q62918
NELL2_HUMAN	NP_006150.1	UniRef50_Q62918	Q62918
NELL2_HUMAN	NP_001138579.1	UniRef50_Q62918	Q62918
NEMF_HUMAN	NP_004704.2	UniRef50_O60524	O60524
NEMF_HUMAN	NP_001288661.1	UniRef50_O60524	O60524
NEMO_HUMAN	NP_001093327.1	UniRef50_Q9Y6K9	Q9Y6K9
NEMO_HUMAN	NP_001138727.1	UniRef50_Q9Y6K9	Q9Y6K9
NEMO_HUMAN	NP_001308325.1	UniRef50_Q9Y6K9	Q9Y6K9
NEMO_HUMAN	NP_001308326.1	UniRef50_Q9Y6K9	Q9Y6K9
NEMO_HUMAN	NP_003630.1	UniRef50_Q9Y6K9	Q9Y6K9
NEMO_HUMAN	NP_001093326.2	UniRef50_Q9Y6K9	Q9Y6K9
NEMP1_HUMAN	NP_056072.2	UniRef50_O14524	O14524
NEMP1_HUMAN	NP_001124435.1	UniRef50_O14524	O14524
NEMP2_HUMAN	NP_001136117.1	UniRef50_Q8CB65	Q8CB65
NENF_HUMAN	NP_037481.1	UniRef50_Q9UMX5	Q9UMX5
NEO1_HUMAN	NP_001166095.1	UniRef50_P97798-2	P97798-2
NEO1_HUMAN	NP_002490.2	UniRef50_P97798-2	P97798-2
NEO1_HUMAN	NP_001166094.1	UniRef50_P97798-2	P97798-2
NEP1_HUMAN	NP_006322.4	UniRef50_Q92979	Q92979
NEP1_HUMAN	NP_001306978.1	UniRef50_Q92979	Q92979
NEPR1_HUMAN	NP_694993.2	UniRef50_Q8N9A8	Q8N9A8
NEPR1_HUMAN	NP_001268718.1	UniRef50_Q8N9A8	Q8N9A8
NEPRO_HUMAN	NP_001306039.1	UniRef50_Q8R2U2	Q8R2U2
NEPRO_HUMAN	NP_001306040.1	UniRef50_Q8R2U2	Q8R2U2
NEPRO_HUMAN	NP_001306041.1	UniRef50_Q8R2U2	Q8R2U2
NEPRO_HUMAN	NP_001306043.1	UniRef50_Q8R2U2	Q8R2U2
